Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Cote d'Ivoire,CIV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.50848,,,,,,,,,,47.05871,,60.72365,,,,,,,,,,,,48.30996,,53.02069,,,
Croatia,HRV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973289967,8.211899757,8.119059563,,,8.831609726,9.549320221,9.227259636,8.958339691,8.515789986,,9.602410316,,,,
Croatia,HRV,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07686E+11,2.19422E+11,2.36345E+11,2.42611E+11,2.38815E+11,2.46412E+11,2.54862E+11,2.69905E+11,2.86731E+11,3.01127E+11,3.13946E+11,3.30527E+11,3.49098E+11,3.57913E+11,3.32993E+11,3.28041E+11,3.27385E+11,3.19467E+11,3.1595E+11,3.15046E+11,3.22782E+11,3.34677E+11,
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.70155,,,,,,,,,,98.14668,,,,,,,,,,99.12536,,,,,,
Croatia,HRV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63589,,,,,,,,,,99.64864,,,,,,,,,,99.72363,,,,,,
Cuba,CUB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,15387295079,16708419417,17514537736,18115027712,18291673167,20032022424,21117512808,22951967547,24459819132,24719374049,23580578316,28159539528,30645913994,32289877067,34837957337,35987401443,35087755629,34461720956,35790590298,36043291899,35219829419,29561060802,25054495544,21713237249,22303243610,22814691706,24774696304,25365882040,24983158240,26401250773,27329288811,28219077517,28776590901,30437082857,32362621929,35264098803,40045392226,42801005299,41467803867,42766433083,46585000702,46070556735,48258004030,49497449365,51205714821,53759451511,,
Cuba,CUB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,97.84665,,,,,,,,,,,,,,,,,,,,,99.79907,,,,,,,,,,99.75253,,,,,
Cuba,CUB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,99.56857,,,,,,,,,,,,,,,,,,,,,99.9556,,,,,,,,,,99.87465,,,,,
Curacao,CUW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90412045,14.26830959,14.3215704,14.91421032,16.51523018,15.83298016,15.83936024,16.17962074,16.72047997,17.59074974,17.20125008,15.73480034,15.58158016,,15.3722496,15.5337801,,,
Cyprus,CYP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,2563924135,3176035136,3587623060,3787448505,4169612190,4363043747,4447091944,4815984166,5003333394,5567728844,5783012225,6050456933,6531818771,6912610745,7380782813,8112003389,8259905018,8917104130,9086780642,9571336346,10339374736,10448299257,10720312803,11320158370,11864410192,12532270737,13038060819,13390120866,13840331064,14598975994,15039300000,15708474149,16609154872,17092443724,16807209153,17047011950,17064439416,16622451752,15541858045,15372400876,15628351429,16114852560,
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.36247,,,,,,,,,96.80363,,,,,,,,,,98.67843,,,,,,
Cyprus,CYP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62139,,,,,,,,,99.77493,,,,,,,,,,99.82099,,,,,,
Czech Republic,CZE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.484740257,,8.636710167,8.998749733,9.073530197,8.839110374,8.988100052,8.554820061,9.539540291,9.323120117,10.35336971,9.699159622,9.344639778,9.583930016,9.480409622,9.92718029,9.556850433,9.60243988,,,,
Czech Republic,CZE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76919E+12,2.34488E+12,2.34046E+12,2.3596E+12,2.45094E+12,2.59253E+12,2.73059E+12,2.71515E+12,2.74686E+12,2.78004E+12,2.8674E+12,2.98062E+12,3.07109E+12,3.18459E+12,3.36997E+12,3.55454E+12,3.756E+12,3.99342E+12,4.06939E+12,3.92045E+12,3.96246E+12,3.98872E+12,3.93789E+12,3.95248E+12,4.10706E+12,4.33857E+12,4.49017E+12,
Czech Republic,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,CZE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41569996,12.29430008,12.40993977,11.18605995,,10.60130024,,13.87736988,13.47953033,13.14820957,14.1424799,,14.63436985,14.54370975,15.34414959,15.54854012,15.43387985,15.14175034,15.48686028,15.77933979,15.51264,15.35669994,14.83026028,14.94417,15.10334015,15.03625965,12.4887104,15.22986984,,,,
Denmark,DNK,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5.27183E+11,5.60339E+11,5.93849E+11,5.96718E+11,6.53765E+11,6.83475E+11,7.03199E+11,7.25984E+11,7.51902E+11,8.03398E+11,8.34036E+11,8.55612E+11,8.91787E+11,9.33508E+11,9.06388E+11,8.97702E+11,9.52261E+11,9.70379E+11,9.99148E+11,1.02842E+12,1.01189E+12,9.96384E+11,1.03006E+12,1.05876E+12,1.10418E+12,1.15009E+12,1.21936E+12,1.22474E+12,1.21989E+12,1.2299E+12,1.25059E+12,1.26409E+12,1.29847E+12,1.29704E+12,1.36098E+12,1.40302E+12,1.44927E+12,1.4965E+12,1.52712E+12,1.56723E+12,1.62561E+12,1.63708E+12,1.65037E+12,1.66302E+12,1.71335E+12,1.76567E+12,1.82709E+12,1.8379E+12,1.84364E+12,1.75657E+12,1.81093E+12,1.81658E+12,1.82584E+12,1.85306E+12,1.89907E+12,1.92878E+12,1.95805E+12,
Denmark,DNK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89607048,29.38595009,26.28001976,25.48930931,24.2714901,24.70113945,22.71504974,22.14541054,22.26884079,,,12.32839966,,,,,,,
Djibouti,DJI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80388201500,76949494173,76935713162,71841877412,71168456174,68685959743,65859175229,65367956241,65432858706,66858609964,67136888858,68511741679,70305830781,72555493450,75331846945,77719565957,81450000007,,,,,,,,,,,
Djibouti,DJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.11160088,11.41961956,,,,,,,,,,,,,,,,,,
Dominica,DMA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98847961,12.50728989,12.07971954,9.701809883,,,,12.57787991,,,,,,,,,,
Dominican Republic,DOM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.36821E+11,1.32713E+11,1.64992E+11,1.77905E+11,1.88766E+11,1.56474E+11,1.77081E+11,1.83953E+11,1.84837E+11,2.05067E+11,2.41402E+11,2.49248E+11,2.72776E+11,3.13834E+11,3.3466E+11,3.8401E+11,3.5139E+11,3.88735E+11,3.78183E+11,3.86514E+11,4.43307E+11,4.60946E+11,4.51799E+11,4.75525E+11,4.78574E+11,4.59607E+11,4.99989E+11,5.4777E+11,5.94976E+11,6.36556E+11,5.86419E+11,6.16554E+11,6.80447E+11,7.34865E+11,7.61535E+11,8.04997E+11,8.57582E+11,9.3761E+11,1.01481E+12,1.0759E+12,1.12305E+12,1.14675E+12,1.19984E+12,1.19625E+12,1.23098E+12,1.30658E+12,1.43798E+12,1.45842E+12,1.47815E+12,1.52305E+12,1.6416E+12,1.67284E+12,1.72165E+12,1.79364E+12,1.93251E+12,2.11889E+12,2.26847E+12,
Dominican Republic,DOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,73.06457,,,,,,,,,,,,,,,,,,,,,86.99647,,,,,88.24446,,,89.53873,90.10638,90.15518,90.85815,91.76376,91.99121,,
Dominican Republic,DOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,82.6242,,,,,,,,,,,,,,,,,,,,,94.21757,,,,,95.78686,,,96.80575,97.04205,97.02389,97.47243,97.68853,97.61406,,
Ecuador,ECU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86149025,6.674600124,4.964300156,,,,,,,,,13.17257023,12.9965601,11.97611046,11.53415012,11.44254017,12.06830978,12.78785992,,
Ecuador,ECU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8400480377,8527767710,8923303692,9258907448,9977527681,10878597558,10978570454,11505320936,11792647064,12217294634,13112122315,13879779345,14069359408,15279909786,18433331860,19660917105,21378562022,22481642487,22978079303,25021822363,26267827912,27339398766,26985228189,26718082766,27552974093,29424661691,27939818558,27904588306,27725635777,28217786802,30473780483,31805320854,32836363773,30992392457,32245317822,32820914059,33848707141,35388402918,35626141629,33834396760,35066092160,35923486747,38137849779,39639042873,42351139509,45510039804,48711404452,51007777000,55513860275,53742304159,56479739053,61980999335,65079926706,68470873733,71266014239,68599573974,67813642895,
Ecuador,ECU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,83.55269,,,,,,,,88.29876,,,,,,,,,,,90.98403,,,,,,84.19272,,84.20696,91.85404,91.5869,92.06473,93.29463,94.22264,94.45566,94.35023,
Ecuador,ECU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,93.40146,,,,,,,,96.19471,,,,,,,,,,,96.43721,,,,,,95.42797,,96.8311,98.65271,98.69484,98.83163,98.60464,99.09777,99.1262,99.05711,
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04386997,13.79283047,14.42144966,10.5962801,10.44791031,10.5064497,,,,,,,,,
"Egypt, Arab Rep.",EGY,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,1.90874E+11,1.93677E+11,1.93761E+11,1.98651E+11,2.14488E+11,2.261E+11,2.31455E+11,2.3484E+11,2.41357E+11,2.47514E+11,2.65876E+11,3.07435E+11,3.45568E+11,3.56634E+11,3.91067E+11,4.38985E+11,4.55207E+11,4.82137E+11,5.18341E+11,5.46828E+11,5.8049E+11,5.82461E+11,5.75136E+11,5.95252E+11,6.23702E+11,6.6394E+11,6.88579E+11,7.20536E+11,7.44983E+11,7.67599E+11,7.99147E+11,8.31632E+11,8.78102E+11,9.05813E+11,9.58002E+11,1.01167E+12,1.05326E+12,1.08225E+12,1.11655E+12,1.16365E+12,1.21938E+12,1.31553E+12,1.39662E+12,1.49139E+12,1.51848E+12,1.60296E+12,1.6631E+12,1.6747E+12,1.72276E+12,1.76314E+12,1.83525E+12,1.91289E+12,
"Egypt, Arab Rep.",EGY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,38.19676,,,,,,,,,,44.42399,,,,,,,,,,55.587,,,,,,,,,71.40886,66.36991,,,,72.04785,,73.86559,75.06073,,,,
"Egypt, Arab Rep.",EGY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,51.03116,,,,,,,,,,63.32762,,,,,,,,,,73.21869,,,,,,,,,84.9329,84.87827,,,,87.50964,,89.28192,92.02342,,,,
El Salvador,SLV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53232956,13.60801983,13.29633999,,15.48563957,14.06818962,,14.65581989,15.75177002,16.43733025,19.44882965,18.5469799,16.16422081,15.87257957,15.2799902,15.55898952,16.11058044,16.60156059,,
El Salvador,SLV,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,3264505401,3495726001,3644488079,3615050759,3730007943,4081433849,4162762404,4455284861,4752165909,4816394699,4866050791,5575475521,6602989448,6249606555,5908915538,5089572305,4371034075,4047544547,4051246134,4113529522,4168727081,4376410740,4265778038,4413076134,4452683073,4800900000,4978936912,5323253386,5789447334,6224161074,6757058706,6768796874,7093218726,7355954535,7508433742,7529620736,7668291229,7819204935,7944961501,7952735681,8200093243,8469205505,8712173166,8712798061,8484546889,8546084838,8714689208,8924008758,9045973581,9220153979,9610754016,9874235958,
El Salvador,SLV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14316,,,,,,,,,,,,,,83.55946,82.02863,83.9513,84.10289,84.49272,85.49399,,86.76758,,87.96985,,
El Salvador,SLV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.94664,,,,,,,,,,,,,,94.95099,93.56494,95.95747,95.02206,96.03446,96.54509,,97.22419,,97.94933,,
Equatorial Guinea,GNQ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.248139858,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,54329456210,53452193764,58719254819,60332033848,61546361852,73796943919,67229215388,67159044590,67683653872,67411873724,70473772787,69652102747,91377855648,93752435659,1.00741E+11,1.17469E+11,1.7826E+11,2.99035E+11,3.57043E+11,3.47729E+11,3.8693E+11,6.1287E+11,6.77679E+11,1.06583E+12,1.85922E+12,3.8121E+12,5.27415E+12,5.94543E+12,8.26969E+12,5.93984E+12,6.26708E+12,7.64267E+12,8.22039E+12,7.61712E+12,7.30124E+12,4.82729E+12,4.06589E+12,
Equatorial Guinea,GNQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3083,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13137,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9151299,,6.250919819,5.565539837,,5.861609936,5.633379936,,5.741849899,,5.168069839,,,,,,,,,,,
Eritrea,ERI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160318438,4741621617,5796316473,5916404335,6442858305,6989757270,7009378170,7012823769,6798819100,7430356421,7625776894,7310974826,7353871413,7506161148,7319869649,7431232860,6732011183,6912326473,7013031631,6711503883,,,,,,
Eritrea,ERI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.51395,,,,,,64.66297,,,,,,,,,
Eritrea,ERI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94529,,,,,,86.97491,,,,,,,,,
Estonia,EST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87682915,17.85774994,16.16828918,16.50725937,14.81044006,15.05838013,15.28682995,15.18782997,14.48865986,14.52334976,,13.87777042,14.15126991,13.45903015,13.68179989,13.41265011,12.01334953,12.59300041,14.26226044,,,
Estonia,EST,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7096021403,7490612563,8465253193,8794484652,8695307662,9899526449,10742530751,11621929403,12571744081,13378611149,14756348914,16501169441,18000291893,17054575199,14568394241,14716533100,15894277105,16509125930,16954226277,17614651470,17990358450,18513837640,
Estonia,EST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72644,,,,,,,,,,,99.7672,,,,,,,,,,,99.88579,,,,,,
Estonia,EST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.86789,,,,,,,,,,,99.7705,,,,,,,,,,,99.9489,,,,,,
Ethiopia,ETH,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,12.35554028,12.48698997,12.1781702,9.701319695,11.82013035,10.0891304,10.32174969,,,,,,,13.26484013,,,13.04413986,14.86991978,,,14.9077301,14.46177006,16.18774986,,,,23.97537994,24.69944954,26.35573006,23.58374977,26.30404091,29.67443085,30.53953934,27.02109909,,,,
Ethiopia,ETH,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15079E+11,5.69005E+11,6.30706E+11,7.02381E+11,7.76376E+11,8.32797E+11,
Ethiopia,ETH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.01136,,,,,,,,,,35.9,29.82034,,38.99598,,,,,,,,,,
Ethiopia,ETH,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5854,,,,,,,,,,49.9,44.60597,,54.98298,,,,,,,,,,
Faroe Islands,FRO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87771988,19.28933907,20.4849205,18.52475929,19.95339012,,22.04252052,18.76222992,19.3315506,21.42140007,16.73675919,15.3524704,,14.88945961,,14.03246975,,,,
Fiji,FJI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1371666748,1446670200,1479378978,1626208875,1752293777,1587322772,1605058565,1758585958,1894573242,1973430821,2227469836,2355022755,2525076127,2797851355,3034712922,3173468190,3238522976,3420821230,3461018518,3837892042,3798536540,3933874732,3695455406,3545828733,3847124697,3660121863,,,,4143261859,,,,,4777576084,5082063600,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,12.45374012,12.05609989,11.65970993,10.90627003,11.56015015,11.10585022,11.21802044,11.2560997,11.45681,12.07530975,12.85859966,11.4066,12.44587994,11.41804028,11.90163994,11.84667015,,,11.76006031,12.17092037,12.63444996,12.6825304,12.77597046,12.77896023,12.24969959,12.28382015,12.14995003,12.11540031,11.84331989,11.94548988,11.91888046,12.79728985,12.44550991,12.32345009,,,
Finland,FIN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,41751767674,44982269126,46235707557,47783265049,50552304003,53499762210,54642915911,55651161775,56891935613,62604141178,66176229950,67433437243,72665985958,77984864808,80087693987,81975701678,82714303586,82952755599,84705605732,90719314866,94272285239,94980398856,98138075051,1.01051E+11,1.04985E+11,1.08545E+11,1.12352E+11,1.16828E+11,1.23706E+11,1.30044E+11,1.30717E+11,1.22004E+11,1.18023E+11,1.17243E+11,1.22807E+11,1.29982E+11,1.34517E+11,1.42768E+11,1.51657E+11,1.57276E+11,1.64595E+11,1.69819E+11,1.72927E+11,1.75221E+11,1.80935E+11,1.83771E+11,1.89029E+11,1.98852E+11,1.98751E+11,1.83092E+11,1.871E+11,1.90751E+11,1.87228E+11,1.86275E+11,1.86035E+11,1.88538E+11,1.9294E+11,
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,11.54650974,11.4282198,10.76025009,10.46681023,10.10204029,9.717619896,9.403619766,9.617739677,9.529540062,9.68941021,10.06252956,9.621479988,10.48540974,10.58442974,11.0101099,10.86114025,,10.81140995,10.84447956,10.78995037,10.57707024,10.34288979,10.84214973,10.7323103,10.40091991,10.36730003,10.4259901,10.27361012,10.10988045,10.06912994,9.863940239,9.736760139,9.661879539,,,,
France,FRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.61734E+11,4.87218E+11,5.19029E+11,5.47452E+11,5.84574E+11,6.12635E+11,6.44073E+11,6.749E+11,7.04327E+11,7.54063E+11,7.97703E+11,8.40986E+11,8.81961E+11,9.39738E+11,9.63993E+11,9.59394E+11,9.99629E+11,1.0318E+12,1.07859E+12,1.11507E+12,1.12291E+12,1.1268E+12,1.15585E+12,1.17339E+12,1.18847E+12,1.20841E+12,1.25123E+12,1.28307E+12,1.34833E+12,1.40418E+12,1.44586E+12,1.45903E+12,1.48416E+12,1.47891E+12,1.51248E+12,1.54173E+12,1.56023E+12,1.59699E+12,1.65911E+12,1.71682E+12,1.7723E+12,1.80814E+12,1.83625E+12,1.85093E+12,1.89835E+12,1.9223E+12,1.96008E+12,2.01255E+12,2.01309E+12,1.96652E+12,1.99848E+12,2.02688E+12,2.02848E+12,2.04634E+12,2.0727E+12,2.11412E+12,2.14463E+12,
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
